ts,ecg
1626178075927.92,-13.9297877466426
1626178075931.24,-13.9641176419398
1626178075934.57,-13.9895044552689
1626178075937.9,-14.0074627408341
1626178075941.22,-14.0376817032911
1626178075944.55,-14.0911959518428
1626178075947.88,-14.1150682109676
1626178075951.2,-14.1027354124469
1626178075954.53,-14.1683660946329
1626178075957.86,-14.1558169312259
1626178075961.18,-14.1940413944771
1626178075964.51,-14.2064463146265
1626178075967.83,-14.2172645589429
1626178075971.16,-14.2357998175382
1626178075974.49,-14.2677496990859
1626178075977.81,-14.2739521591606
1626178075981.14,-14.2868619307115
1626178075984.47,-14.2849867683633
1626178075987.79,-14.2842655520756
1626178075991.12,-14.2836885790454
1626178075994.45,-14.3102293384349
1626178075997.77,-14.3058299190795
1626178076001.1,-14.3171530147973
1626178076004.43,-14.3232112316145
1626178076007.75,-14.3256633669929
1626178076011.08,-14.3222015288116
1626178076014.4,-14.3218409206678
1626178076017.73,-14.3159269471081
1626178076021.06,-14.3283318672576
1626178076024.38,-14.316287555252
1626178076027.71,-14.3262403400231
1626178076031.04,-14.3268894346821
1626178076034.36,-14.3113832844953
1626178076037.69,-14.3273942860835
1626178076041.02,-14.3373470708546
1626178076044.34,-14.3216245557814
1626178076047.67,-14.3196772718045
1626178076050.99,-14.3387895034301
1626178076054.32,-14.3119602575255
1626178076057.65,-14.3243651776749
1626178076060.97,-14.3115275277528
1626178076064.3,-14.3191002987743
1626178076067.63,-14.3057577974508
1626178076070.95,-14.2827509978713
1626178076074.28,-14.3129699603283
1626178076077.61,-14.3051087027918
1626178076080.93,-14.303738391845
1626178076084.26,-14.2965262289675
1626178076087.59,-14.2992668508609
1626178076090.91,-14.2884486065446
1626178076094.24,-14.284121308818
1626178076097.56,-14.2901074040064
1626178076100.89,-14.2940740935891
1626178076104.22,-14.284770403477
1626178076107.54,-14.2845540385907
1626178076110.87,-14.316287555252
1626178076114.2,-14.2968147154826
1626178076117.52,-14.2682545504873
1626178076120.85,-14.2828231195001
1626178076124.18,-14.2831837276439
1626178076127.5,-14.2802988624929
1626178076130.83,-14.2758273215088
1626178076134.16,-14.2837607006741
1626178076137.48,-14.3095081221471
1626178076140.81,-14.2808037138943
1626178076144.13,-14.279938254349
1626178076147.46,-14.2782794568872
1626178076150.79,-14.2657302934802
1626178076154.11,-14.265802415109
1626178076157.44,-14.2998438238911
1626178076160.77,-14.2932807556725
1626178076164.09,-14.2839049439317
1626178076167.42,-14.279938254349
1626178076170.75,-14.2655860502226
1626178076174.07,-14.2727982131002
1626178076177.4,-14.2965983505962
1626178076180.73,-14.290251647264
1626178076184.05,-14.278351578516
1626178076187.38,-14.2730145779865
1626178076190.7,-14.2826788762425
1626178076194.03,-14.2771255108268
1626178076197.36,-14.2932086340438
1626178076200.68,-14.2878716335144
1626178076204.01,-14.2958050126797
1626178076207.34,-14.2908286202942
1626178076210.66,-14.2852031332497
1626178076213.99,-14.2963819857099
1626178076217.32,-14.2850588899921
1626178076220.64,-14.2782073352584
1626178076223.97,-14.2780630920009
1626178076227.29,-14.2782073352584
1626178076230.62,-14.2733030645017
1626178076233.95,-14.2736636726455
1626178076237.27,-14.266451509768
1626178076240.6,-14.2934971205589
1626178076243.93,-14.2888092146884
1626178076247.25,-14.2932807556725
1626178076250.58,-14.2821019032123
1626178076253.91,-14.2796497678339
1626178076257.23,-14.2893861877187
1626178076260.56,-14.2819576599547
1626178076263.89,-14.2834000925303
1626178076267.21,-14.2793612813188
1626178076270.54,-14.2746012538196
1626178076273.86,-14.2933528773013
1626178076277.19,-14.2689757667751
1626178076280.52,-14.2843376737043
1626178076283.84,-14.2938577287028
1626178076287.17,-14.2779188487433
1626178076290.5,-14.2763321729102
1626178076293.82,-14.2737357942743
1626178076297.15,-14.2749618619635
1626178076300.48,-14.2828952411288
1626178076303.8,-14.2691921316614
1626178076307.13,-14.2813806869245
1626178076310.46,-14.2766927810541
1626178076313.78,-14.2740964024182
1626178076317.11,-14.2542629545048
1626178076320.43,-14.2748176187059
1626178076323.76,-14.2786400650311
1626178076327.09,-14.3025123241558
1626178076330.41,-14.2608981443522
1626178076333.74,-14.2690478884039
1626178076337.07,-14.2551284140502
1626178076340.39,-14.2593114685191
1626178076343.72,-14.2599605631781
1626178076347.05,-14.255489022194
1626178076350.37,-14.2538302247322
1626178076353.7,-14.2538302247322
1626178076357.03,-14.2440938048475
1626178076360.35,-14.2536138598459
1626178076363.68,-14.2660187799953
1626178076367,-14.2491423188618
1626178076370.33,-14.2488538323467
1626178076373.66,-14.2653696853363
1626178076376.98,-14.2603932929508
1626178076380.31,-14.240704088295
1626178076383.64,-14.2473392781424
1626178076386.96,-14.221736099927
1626178076390.29,-14.2307513035239
1626178076393.62,-14.260321171322
1626178076396.94,-14.2536859814746
1626178076400.27,-14.2443101697338
1626178076403.59,-14.2534696165883
1626178076406.92,-14.2443822913626
1626178076410.25,-14.2272173437139
1626178076413.57,-14.2611145092385
1626178076416.9,-14.2488538323467
1626178076420.23,-14.230102208865
1626178076423.55,-14.2161106128824
1626178076426.88,-14.2495029270056
1626178076430.21,-14.2106293690955
1626178076433.53,-14.1879831776599
1626178076436.86,-14.1773812982299
1626178076440.19,-14.1856031639103
1626178076443.51,-14.1711788381551
1626178076446.84,-14.1678612432314
1626178076450.16,-14.1384356186909
1626178076453.49,-14.1253094822537
1626178076456.82,-14.0815316535868
1626178076460.14,-14.0461920554867
1626178076463.47,-14.0597509216965
1626178076466.8,-14.082757721276
1626178076470.12,-14.0850656133968
1626178076473.45,-14.1023026826743
1626178076476.78,-14.1238670496782
1626178076480.1,-14.131007090927
1626178076483.43,-14.1177367112323
1626178076486.76,-14.1511290253555
1626178076490.08,-14.1888486372052
1626178076493.41,-14.1902189481519
1626178076496.73,-14.2202936673514
1626178076500.06,-14.1977195975446
1626178076503.39,-14.2059414632251
1626178076506.71,-14.2134421126177
1626178076510.04,-14.2155336398522
1626178076513.37,-14.2105572474667
1626178076516.69,-14.2248373299643
1626178076520.02,-14.2233948973888
1626178076523.35,-14.2345737498491
1626178076526.67,-14.2287318979182
1626178076530,-14.2174088022004
1626178076533.33,-14.2355834526519
1626178076536.65,-14.2398386287497
1626178076539.98,-14.2376028582576
1626178076543.3,-14.2402713585223
1626178076546.63,-14.2355113310231
1626178076549.96,-14.2417137910979
1626178076553.28,-14.2280106816305
1626178076556.61,-14.2536859814746
1626178076559.94,-14.2541187112473
1626178076563.26,-14.2559938735955
1626178076566.59,-14.2321937360995
1626178076569.92,-14.2259912760247
1626178076573.24,-14.2132257477314
1626178076576.57,-14.2347901147354
1626178076579.9,-14.2744570105621
1626178076583.22,-14.3762927503935
1626178076586.55,-14.4792103146565
1626178076589.87,-14.5172184130214
1626178076593.2,-14.5664774854752
1626178076596.53,-14.486783085678
1626178076599.85,-14.4230275658402
1626178076603.18,-14.1301416313817
1626178076606.51,-13.6715201939965
1626178076609.83,-13.3223793890929
1626178076613.16,-12.5571689077817
1626178076616.49,-12.1373489066778
1626178076619.81,-12.1158566613026
1626178076623.14,-12.2220196988606
1626178076626.46,-12.4223735835998
1626178076629.79,-12.9159740109413
1626178076633.12,-13.4214745070308
1626178076636.44,-13.6484412727882
1626178076639.77,-14.0272961887474
1626178076643.1,-14.1504078090677
1626178076646.42,-14.0948741549103
1626178076649.75,-14.0262143643158
1626178076653.08,-14.0614818407872
1626178076656.4,-14.0707134092705
1626178076659.73,-14.0880226001766
1626178076663.06,-14.1035287503634
1626178076666.38,-14.1059808857418
1626178076669.71,-14.097542655175
1626178076673.03,-14.1200446033531
1626178076676.36,-14.1250931173674
1626178076679.69,-14.128771320435
1626178076683.01,-14.1420417001297
1626178076686.34,-14.1356949967974
1626178076689.67,-14.1405992675542
1626178076692.99,-14.1483162818332
1626178076696.32,-14.1536532823626
1626178076699.65,-14.1514175118706
1626178076702.97,-14.1367046996003
1626178076706.3,-14.1305022395256
1626178076709.63,-14.1295646583515
1626178076712.95,-14.131656185586
1626178076716.28,-14.1390125917211
1626178076719.6,-14.1019420745304
1626178076722.93,-14.1204773331258
1626178076726.26,-14.1117506160439
1626178076729.58,-14.0897535192673
1626178076732.91,-14.0919892897593
1626178076736.24,-14.101725709644
1626178076739.56,-14.0907632220701
1626178076742.89,-14.0798007344962
1626178076746.22,-14.0800170993825
1626178076749.54,-14.0731655446488
1626178076752.87,-14.0626357868476
1626178076756.2,-14.0507357180996
1626178076759.52,-14.058308489121
1626178076762.85,-14.0476344880622
1626178076766.17,-14.0313349999589
1626178076769.5,-14.0519617857887
1626178076772.83,-14.0496538936679
1626178076776.15,-14.0388356493516
1626178076779.48,-14.0285943780654
1626178076782.81,-14.0063087947737
1626178076786.13,-13.9892880903826
1626178076789.46,-13.9908026445869
1626178076792.79,-13.9947693341695
1626178076796.11,-13.9830856303079
1626178076799.44,-13.9588527630392
1626178076802.76,-13.9437072209963
1626178076806.09,-13.9217101242197
1626178076809.42,-13.9124064341076
1626178076812.74,-13.9014439465337
1626178076816.07,-13.8818268635067
1626178076819.4,-13.8762013764621
1626178076822.72,-13.8588200639272
1626178076826.05,-13.8516079010496
1626178076829.38,-13.8278077635536
1626178076832.7,-13.8034306530274
1626178076836.03,-13.8220380332515
1626178076839.36,-13.7816499211371
1626178076842.68,-13.7743656366307
1626178076846.01,-13.7516473235664
1626178076849.33,-13.7339054028875
1626178076852.66,-13.7468151744384
1626178076855.99,-13.74789699887
1626178076859.31,-13.7092398058462
1626178076862.64,-13.6965463991817
1626178076865.97,-13.6875311955847
1626178076869.29,-13.6846463304336
1626178076872.62,-13.6558698005521
1626178076875.95,-13.6609904361952
1626178076879.27,-13.7220774557683
1626178076882.6,-13.7158028740648
1626178076885.93,-13.682915411343
1626178076889.25,-13.7216447259956
1626178076892.58,-13.7504212558772
1626178076895.9,-13.7693171226164
1626178076899.23,-13.7812893129932
1626178076902.56,-13.7968675848088
1626178076905.88,-13.8362459941204
1626178076909.21,-13.8738213627125
1626178076912.54,-13.8733886329399
1626178076915.86,-13.9221428539923
1626178076919.19,-13.9250998407721
1626178076922.52,-13.9459429914883
1626178076925.84,-13.9709691966735
1626178076929.17,-13.9768831702332
1626178076932.5,-13.977243778377
1626178076935.82,-14.021310093559
1626178076939.15,-13.9938317529955
1626178076942.47,-13.9957069153436
1626178076945.8,-14.0124391332196
1626178076949.13,-14.0207331205288
1626178076952.45,-14.0169827958325
1626178076955.78,-14.0214543368166
1626178076959.11,-14.0421532442752
1626178076962.43,-14.0519617857887
1626178076965.76,-14.0490047990089
1626178076969.09,-14.0510242046147
1626178076972.41,-14.0397732305256
1626178076975.74,-14.064438827567
1626178076979.06,-14.0481393394636
1626178076982.39,-14.0479950962061
1626178076985.72,-14.0551351374549
1626178076989.04,-14.0571545430606
1626178076992.37,-14.0516732992736
1626178076995.7,-14.0363835139732
1626178076999.02,-14.0513126911298
1626178077002.35,-14.0409271765861
1626178077005.68,-14.0374653384048
1626178077009,-14.0196512960972
1626178077012.33,-14.0133045927649
1626178077015.66,-14.0151797551131
1626178077018.98,-14.0241949587101
1626178077022.31,-14.0245555668539
1626178077025.63,-14.0407108116997
1626178077028.96,-14.0179924986354
1626178077032.29,-14.0354459327991
1626178077035.61,-14.0068857678039
1626178077038.94,-14.0396289872681
1626178077042.27,-14.0385471628365
1626178077045.59,-14.0288107429517
1626178077048.92,-14.0356622976854
1626178077052.25,-14.0404223251846
1626178077055.57,-14.0344362299962
1626178077058.9,-14.0402059602983
1626178077062.23,-14.0320562162466
1626178077065.55,-14.0115015520455
1626178077068.88,-14.0275846752625
1626178077072.2,-14.0488605557514
1626178077075.53,-14.0306137836711
1626178077078.86,-14.0284501348078
1626178077082.18,-14.0263586075733
1626178077085.51,-14.0294598376107
1626178077088.84,-14.0479229745773
1626178077092.16,-14.0268634589748
1626178077095.49,-14.020372512385
1626178077098.82,-13.9941202395106
1626178077102.14,-14.0198676609835
1626178077105.47,-14.0368883653746
1626178077108.8,-14.030974391815
1626178077112.12,-14.025493148028
1626178077115.45,-14.0243392019676
1626178077118.77,-14.0490047990089
1626178077122.1,-14.0551351374549
1626178077125.43,-14.0182809851505
1626178077128.75,-14.0260701210582
1626178077132.08,-14.0300368106409
1626178077135.41,-14.0306137836711
1626178077138.73,-14.0214543368166
1626178077142.06,-14.0159009714009
1626178077145.39,-14.0456872040853
1626178077148.71,-14.0412877847299
1626178077152.04,-14.0417926361314
1626178077155.36,-14.0156846065145
1626178077158.69,-14.0040730242816
1626178077162.02,-14.0299646890121
1626178077165.34,-14.0311907567013
1626178077168.67,-14.0360950274581
1626178077172,-14.0371047302609
1626178077175.32,-14.01005911947
1626178077178.65,-14.0101312410988
1626178077181.98,-14.0389798926091
1626178077185.3,-14.0342198651099
1626178077188.63,-14.0278010401489
1626178077191.96,-14.0284501348078
1626178077195.28,-14.0330659190495
1626178077198.61,-14.023257377536
1626178077201.93,-14.0047221189406
1626178077205.26,-14.0353738111703
1626178077208.59,-14.0493654071528
1626178077211.91,-14.0241228370813
1626178077215.24,-14.0402059602983
1626178077218.57,-14.0334986488221
1626178077221.89,-14.0539090697657
1626178077225.22,-14.0086166868945
1626178077228.55,-14.0205888772713
1626178077231.87,-14.0125112548484
1626178077235.2,-14.009410024811
1626178077238.53,-14.0389077709803
1626178077241.85,-14.033210162307
1626178077245.18,-14.0234016207935
1626178077248.5,-14.0255652696568
1626178077251.83,-14.0205167556425
1626178077255.16,-14.0195791744684
1626178077258.48,-14.0202282691274
1626178077261.81,-14.0197955393547
1626178077265.14,-13.9920287122761
1626178077268.46,-14.0180646202641
1626178077271.79,-14.0012602807594
1626178077275.12,-14.0213822151878
1626178077278.44,-14.0228967693921
1626178077281.77,-14.0257816345431
1626178077285.1,-14.0222476747331
1626178077288.42,-14.0205888772713
1626178077291.75,-14.0239785938237
1626178077295.07,-14.0361671490869
1626178077298.4,-14.0295319592395
1626178077301.73,-14.0064530380312
1626178077305.05,-13.9995293616688
1626178077308.38,-13.99945724004
1626178077311.71,-13.9890717254963
1626178077315.03,-14.0070300110614
1626178077318.36,-13.9940481178818
1626178077321.69,-13.9912353743595
1626178077325.01,-13.9682285747801
1626178077328.34,-13.9675073584923
1626178077331.67,-13.953443640881
1626178077334.99,-13.9240180163405
1626178077338.32,-13.908079136381
1626178077341.64,-13.8936548106259
1626178077344.97,-13.8523291173374
1626178077348.3,-13.854709131087
1626178077351.62,-13.8542042796855
1626178077354.95,-13.8668255647213
1626178077358.28,-13.8696383082436
1626178077361.6,-13.8796632146434
1626178077364.93,-13.9133440152817
1626178077368.26,-13.9015160681625
1626178077371.58,-13.9102427852443
1626178077374.91,-13.9477460322077
1626178077378.23,-13.9597182225845
1626178077381.56,-13.993975996253
1626178077384.89,-13.9992408751536
1626178077388.21,-13.9924614420487
1626178077391.54,-14.0045778756831
1626178077394.87,-14.0021978619335
1626178077398.19,-13.9974378344343
1626178077401.52,-14.0032796863651
1626178077404.85,-14.0130882278786
1626178077408.17,-14.0028469565924
1626178077411.5,-14.0154682416282
1626178077414.83,-14.0260701210582
1626178077418.15,-14.0360229058293
1626178077421.48,-14.0266470940884
1626178077424.8,-14.0278010401489
1626178077428.13,-14.029676202497
1626178077431.46,-13.9995293616688
1626178077434.78,-14.0046499973118
1626178077438.11,-14.0385471628365
1626178077441.44,-14.0312628783301
1626178077444.76,-14.0237622289374
1626178077448.09,-14.033210162307
1626178077451.42,-14.0239785938237
1626178077454.74,-14.0069578894327
1626178077458.07,-13.9955626720861
1626178077461.4,-14.0183531067792
1626178077464.72,-14.041576271245
1626178077468.05,-14.120405211497
1626178077471.37,-14.2448150211352
1626178077474.7,-14.3003486752926
1626178077478.03,-14.3536465589579
1626178077481.35,-14.2953001612783
1626178077484.68,-14.2267846139413
1626178077488.01,-14.0295319592395
1626178077491.33,-13.6498837053637
1626178077494.66,-13.3553389734434
1626178077497.99,-12.63621421292
1626178077501.31,-12.0873686179362
1626178077504.64,-12.0488556681699
1626178077507.97,-12.023108246697
1626178077511.29,-12.4013140679972
1626178077514.62,-12.6081588993262
1626178077517.94,-13.0750743240207
1626178077521.27,-13.5656456429536
1626178077524.6,-13.7685237846999
1626178077527.92,-13.9199070835003
1626178077531.25,-13.9251719624009
1626178077534.58,-13.8769947143787
1626178077537.9,-13.8467036302928
1626178077541.23,-13.8600461316164
1626178077544.56,-13.8768504711211
1626178077547.88,-13.9027421358516
1626178077551.21,-13.8969002839208
1626178077554.53,-13.8950972432014
1626178077557.86,-13.9129834071378
1626178077561.19,-13.9204840565305
1626178077564.51,-13.9059876091465
1626178077567.84,-13.9161567588039
1626178077571.17,-13.928994408726
1626178077574.49,-13.9208446646744
1626178077577.82,-13.9291386519836
1626178077581.15,-13.9364950581187
1626178077584.47,-13.9451496535718
1626178077587.8,-13.9349083822856
1626178077591.13,-13.9088003526688
1626178077594.45,-13.9138488666831
1626178077597.78,-13.9137767450543
1626178077601.1,-13.8874523505512
1626178077604.43,-13.8803844309311
1626178077607.76,-13.8946645134288
1626178077611.08,-13.885577188203
1626178077614.41,-13.8811056472189
1626178077617.74,-13.8811777688477
1626178077621.06,-13.8837741474836
1626178077624.39,-13.8821153500218
1626178077627.72,-13.8728837815385
1626178077631.04,-13.8550697392308
1626178077634.37,-13.8643734293429
1626178077637.7,-13.8557188338898
1626178077641.02,-13.8529060903676
1626178077644.35,-13.8412945081347
1626178077647.67,-13.8363902373779
1626178077651,-13.8249228984026
1626178077654.33,-13.8120852484805
1626178077657.65,-13.8251392632889
1626178077660.98,-13.8066761263223
1626178077664.31,-13.7975166794678
1626178077667.63,-13.79326150337
1626178077670.96,-13.7755195826911
1626178077674.29,-13.7661437709503
1626178077677.61,-13.7605904055346
1626178077680.94,-13.754027337316
1626178077684.27,-13.7588594864439
1626178077687.59,-13.7450842553478
1626178077690.92,-13.7256114155783
1626178077694.24,-13.7160913605799
1626178077697.57,-13.690632425622
1626178077700.9,-13.6947433584623
1626178077704.22,-13.6752705186928
1626178077707.55,-13.6629377201721
1626178077710.88,-13.6265884192691
1626178077714.2,-13.6114428772262
1626178077717.53,-13.5824499824584
1626178077720.86,-13.5905276048812
1626178077724.18,-13.5727135625736
1626178077727.51,-13.5528079930315
1626178077730.83,-13.5422061136015
1626178077734.16,-13.538816397049
1626178077737.49,-13.5127083674322
1626178077740.81,-13.507299245274
1626178077744.14,-13.4878985271333
1626178077747.47,-13.4806863642557
1626178077750.79,-13.4781621072486
1626178077754.12,-13.4705893362271
1626178077757.45,-13.4800372695967
1626178077760.77,-13.4659735519854
1626178077764.1,-13.4758542151277
1626178077767.43,-13.4808306075133
1626178077770.75,-13.4806863642557
1626178077774.08,-13.5160980839846
1626178077777.4,-13.5559813446976
1626178077780.73,-13.5558371014401
1626178077784.06,-13.6071155794997
1626178077787.38,-13.647864299758
1626178077790.71,-13.647215205099
1626178077794.04,-13.6811123706236
1626178077797.36,-13.6802469110783
1626178077800.69,-13.6992148994464
1626178077804.02,-13.7475363907261
1626178077807.34,-13.7519358100815
1626178077810.67,-13.7494115530743
1626178077814,-13.7659995276927
1626178077817.32,-13.774293515002
1626178077820.65,-13.7874196514391
1626178077823.97,-13.7994639634447
1626178077827.3,-13.8182877085552
1626178077830.63,-13.8381211564685
1626178077833.95,-13.8126622215107
1626178077837.28,-13.826076844463
1626178077840.61,-13.8315580882499
1626178077843.93,-13.8405011702181
1626178077847.26,-13.8597576451013
1626178077850.59,-13.8441793732857
1626178077853.91,-13.828312614955
1626178077857.24,-13.8316302098787
1626178077860.57,-13.83862600787
1626178077863.89,-13.8420157244224
1626178077867.22,-13.8412945081347
1626178077870.54,-13.8444678598008
1626178077873.87,-13.8438908867706
1626178077877.2,-13.8676910242666
1626178077880.52,-13.8665370782062
1626178077883.85,-13.8490836440424
1626178077887.18,-13.8345150750297
1626178077890.5,-13.8120852484805
1626178077893.83,-13.8140325324574
1626178077897.16,-13.8361017508628
1626178077900.48,-13.840212683703
1626178077903.81,-13.8333611289693
1626178077907.14,-13.8291059528716
1626178077910.46,-13.8340823452571
1626178077913.79,-13.8242016821148
1626178077917.11,-13.8215331818501
1626178077920.44,-13.8172058841236
1626178077923.77,-13.8146816271164
1626178077927.09,-13.8227592495393
1626178077930.42,-13.8203792357897
1626178077933.75,-13.8159076948056
1626178077937.07,-13.834442953401
1626178077940.4,-13.8169173976084
1626178077943.73,-13.8312696017348
1626178077947.05,-13.8205234790472
1626178077950.38,-13.816412546207
1626178077953.7,-13.8293944393867
1626178077957.03,-13.8253556281752
1626178077960.36,-13.8211004520774
1626178077963.68,-13.809344626587
1626178077967.01,-13.8006900311339
1626178077970.34,-13.8100658428747
1626178077973.66,-13.8042239909439
1626178077976.99,-13.7983821390131
1626178077980.32,-13.8317744531363
1626178077983.64,-13.8280241284399
1626178077986.97,-13.8197301411307
1626178077990.3,-13.8146816271164
1626178077993.62,-13.8345150750297
1626178077996.95,-13.8298271691593
1626178078000.27,-13.8195137762444
1626178078003.6,-13.8258604795766
1626178078006.93,-13.8246344118875
1626178078010.25,-13.8125900998819
1626178078013.58,-13.829610804273
1626178078016.91,-13.8306926287046
1626178078020.23,-13.8361738724916
1626178078023.56,-13.828312614955
1626178078026.89,-13.8251392632889
1626178078030.21,-13.8416551162785
1626178078033.54,-13.8167010327221
1626178078036.87,-13.809993721246
1626178078040.19,-13.820595600676
1626178078043.52,-13.8416551162785
1626178078046.84,-13.8210283304487
1626178078050.17,-13.8193695329868
1626178078053.5,-13.8283847365838
1626178078056.82,-13.8325677910528
1626178078060.15,-13.8308368719622
1626178078063.48,-13.8223986413954
1626178078066.8,-13.815763451548
1626178078070.13,-13.8169173976084
1626178078073.46,-13.8291059528716
1626178078076.78,-13.8397078323016
1626178078080.11,-13.8359575076053
1626178078083.44,-13.8263653309781
1626178078086.76,-13.8203792357897
1626178078090.09,-13.8272307905234
1626178078093.41,-13.8196580195019
1626178078096.74,-13.8135998026848
1626178078100.07,-13.8460545356339
1626178078103.39,-13.8361017508628
1626178078106.72,-13.8262210877205
1626178078110.05,-13.824129560486
1626178078113.37,-13.819297411358
1626178078116.7,-13.8404290485894
1626178078120.03,-13.8011227609065
1626178078123.35,-13.8198743843883
1626178078126.68,-13.8280241284399
1626178078130,-13.7985985038994
1626178078133.33,-13.802276706967
1626178078136.66,-13.7989591120433
1626178078139.98,-13.8200186276458
1626178078143.31,-13.8253556281752
1626178078146.64,-13.8083349237841
1626178078149.96,-13.7773226234105
1626178078153.29,-13.789078448901
1626178078156.62,-13.7832365969702
1626178078159.94,-13.7665765007229
1626178078163.27,-13.7448678904614
1626178078166.6,-13.7207071448215
1626178078169.92,-13.7032537106578
1626178078173.25,-13.6692123018756
1626178078176.57,-13.6341611902906
1626178078179.9,-13.6424551775998
1626178078183.23,-13.6394260691912
1626178078186.55,-13.6343054335481
1626178078189.88,-13.6509655297954
1626178078193.21,-13.6781553838438
1626178078196.53,-13.6871705874408
1626178078199.86,-13.7194810771324
1626178078203.19,-13.7439303092873
1626178078206.51,-13.7698940956466
1626178078209.84,-13.7931893817412
1626178078213.17,-13.8055943018906
1626178078216.49,-13.8070367344662
1626178078219.82,-13.8151864785178
1626178078223.14,-13.8035748962849
1626178078226.47,-13.8240574388573
1626178078229.8,-13.8340823452571
1626178078233.12,-13.8218216683652
1626178078236.45,-13.8223265197666
1626178078239.78,-13.8461266572626
1626178078243.1,-13.8533388201402
1626178078246.43,-13.8676189026378
1626178078249.76,-13.8399963188167
1626178078253.08,-13.8383375213549
1626178078256.41,-13.8330005208254
1626178078259.74,-13.8517521443072
1626178078263.06,-13.8492278873
1626178078266.39,-13.8518963875647
1626178078269.71,-13.8346593182873
1626178078273.04,-13.8495884954439
1626178078276.37,-13.8495884954439
1626178078279.69,-13.848578792641
1626178078283.02,-13.8543485229431
1626178078286.35,-13.868195875668
1626178078289.67,-13.8685564838119
1626178078293,-13.8986312030114
1626178078296.33,-14.0169106742037
1626178078299.65,-14.0973984119175
1626178078302.98,-14.1473065790303
1626178078306.3,-14.1881995425462
1626178078309.63,-14.0970378037736
1626178078312.96,-14.0104918492427
1626178078316.28,-13.7767456503803
1626178078319.61,-13.3235333351533
1626178078322.94,-12.9901150453228
1626178078326.26,-12.2751733392684
1626178078329.59,-11.8990590452026
1626178078332.92,-11.8743934481613
1626178078336.24,-11.9540157263298
1626178078339.57,-12.4179741642444
1626178078342.9,-12.6533070389398
1626178078346.22,-13.1606826973775
1626178078349.55,-13.6206023240807
1626178078352.87,-13.7424878767118
1626178078356.2,-13.8191531681005
1626178078359.53,-13.7493394314455
1626178078362.85,-13.7240247397452
1626178078366.18,-13.7064270623239
1626178078369.51,-13.7194089555036
1626178078372.83,-13.7251065641769
1626178078376.16,-13.7230150369424
1626178078379.49,-13.7390981601594
1626178078382.81,-13.7566237159519
1626178078386.14,-13.7564073510656
1626178078389.47,-13.7793420290163
1626178078392.79,-13.7879245028406
1626178078396.12,-13.756263107808
1626178078399.44,-13.7645570951172
1626178078402.77,-13.7511424721649
1626178078406.1,-13.7493394314455
1626178078409.42,-13.7627540543978
1626178078412.75,-13.7595085811029
1626178078416.08,-13.7644128518597
1626178078419.4,-13.7322466054257
1626178078422.73,-13.7414060522802
1626178078426.06,-13.7290011321308
1626178078429.38,-13.7482576070139
1626178078432.71,-13.7277029428128
1626178078436.04,-13.7450842553478
1626178078439.36,-13.7143604414893
1626178078442.69,-13.7169568201252
1626178078446.01,-13.6943827503184
1626178078449.34,-13.6972676154694
1626178078452.67,-13.7124131575123
1626178078455.99,-13.6775784108136
1626178078459.32,-13.6767129512683
1626178078462.65,-13.6826269248279
1626178078465.97,-13.6876754388422
1626178078469.3,-13.6620722606268
1626178078472.63,-13.6831317762294
1626178078475.95,-13.6674092611562
1626178078479.28,-13.6606298280513
1626178078482.6,-13.6365412040402
1626178078485.93,-13.6537782733176
1626178078489.26,-13.6552207058931
1626178078492.58,-13.6527685705147
1626178078495.91,-13.6174289724146
1626178078499.24,-13.6048798090076
1626178078502.56,-13.603797984576
1626178078505.89,-13.5905276048812
1626178078509.22,-13.5986052273041
1626178078512.54,-13.5791323875347
1626178078515.87,-13.5671601971579
1626178078519.2,-13.5550437635236
1626178078522.52,-13.5615347101134
1626178078525.85,-13.5411242891698
1626178078529.17,-13.525618138983
1626178078532.5,-13.5055683261834
1626178078535.83,-13.4932355276627
1626178078539.15,-13.5047028666381
1626178078542.48,-13.4594826053956
1626178078545.81,-13.4537849967223
1626178078549.13,-13.4418849279743
1626178078552.46,-13.4152720469561
1626178078555.79,-13.4138296143806
1626178078559.11,-13.4035883430944
1626178078562.44,-13.3876494631349
1626178078565.77,-13.3669505556763
1626178078569.09,-13.3642099337828
1626178078572.42,-13.3546898787844
1626178078575.74,-13.336803714848
1626178078579.07,-13.3399770665141
1626178078582.4,-13.3228121188655
1626178078585.72,-13.3231006053806
1626178078589.05,-13.3397607016278
1626178078592.38,-13.3466122563615
1626178078595.7,-13.3575747439354
1626178078599.03,-13.3679602584791
1626178078602.36,-13.3990446804815
1626178078605.68,-13.4392164277096
1626178078609.01,-13.4437600903225
1626178078612.34,-13.4656850654703
1626178078615.66,-13.4988610147072
1626178078618.99,-13.5168193002724
1626178078622.31,-13.5539619390919
1626178078625.64,-13.568746872991
1626178078628.97,-13.5585056017048
1626178078632.29,-13.5888688074194
1626178078635.62,-13.6133901612032
1626178078638.95,-13.619232013134
1626178078642.27,-13.6441139750617
1626178078645.6,-13.6365412040402
1626178078648.93,-13.6405078936229
1626178078652.25,-13.6659668285807
1626178078655.58,-13.6687074504742
1626178078658.91,-13.6743329375187
1626178078662.23,-13.7147210496332
1626178078665.56,-13.6783717487302
1626178078668.88,-13.6620722606268
1626178078672.21,-13.6754868835791
1626178078675.54,-13.6958251828939
1626178078678.86,-13.6966185208104
